"","ZIP","latitude","longitude"
"20757",60656,41.97428,-87.827128
"20758",60657,41.940293,-87.646852
"20759",60659,41.991488,-87.703986
"20760",60660,41.99111,-87.663076
"20761",60661,41.883028,-87.644099
"20762",60706,41.964257,-87.816242
"20763",60707,41.921853,-87.807282
"20764",60712,42.005432,-87.733239
"20765",60714,42.028061,-87.810968
"20766",60803,41.674064,-87.736222
"20767",60804,41.837578,-87.759851
"20768",60805,41.722001,-87.702446
"20769",60827,41.649434,-87.633572
"20770",60901,41.109505,-87.897917
"20771",60910,41.080494,-87.809612
"20772",60911,40.880243,-87.976584
"20773",60912,40.973619,-87.603476
"20774",60913,41.146977,-88.061776
"20775",60914,41.183001,-87.86121
"20776",60915,41.146304,-87.861046
"20777",60917,41.046818,-88.185472
"20778",60918,40.59497,-88.02567
"20779",60919,40.987876,-88.237518
"20780",60920,41.029261,-88.304969
"20781",60921,40.731543,-88.297211
"20782",60922,41.010925,-87.91929
"20783",60924,40.551009,-87.886524
"20784",60926,40.566351,-87.823657
"20785",60927,40.938489,-87.972776
"20786",60928,40.74166,-87.849011
"20787",60929,40.874969,-88.289149
"20788",60930,40.829913,-88.002585
"20789",60931,40.889327,-87.588141
"20790",60932,40.463312,-87.805561
"20791",60933,40.464728,-88.271912
"20792",60934,40.958061,-88.353047
"20793",60935,41.170462,-88.175879
"20794",60936,40.467849,-88.351998
"20795",60938,40.773028,-87.98826
"20796",60940,41.249777,-87.642858
"20797",60941,41.041989,-88.082083
"20798",60942,40.46538,-87.661377
"20799",60945,40.828189,-87.584213
"20800",60946,40.91651,-88.202903
"20801",60948,40.532765,-88.071269
"20802",60949,40.378337,-88.105151
"20803",60950,41.252848,-87.883586
"20804",60951,40.914602,-87.755127
"20805",60952,40.562795,-88.250366
"20806",60953,40.629577,-87.688641
"20807",60954,41.147708,-87.622516
"20808",60955,40.699506,-87.969261
"20809",60957,40.442962,-88.136204
"20810",60958,41.064856,-87.591357
"20811",60959,40.789689,-88.181996
"20812",60960,40.438957,-87.890723
"20813",60961,41.109567,-88.221504
"20814",60962,40.626141,-88.187143
"20815",60963,40.366679,-87.648421
"20816",60964,41.038816,-87.744203
"20817",60966,40.751503,-87.583223
"20818",60968,40.672323,-88.119544
"20819",60969,41.110975,-88.149737
"20820",60970,40.796024,-87.734451
"20821",60973,40.541685,-87.663146
"20822",60974,40.719013,-87.733847
"20823",61001,42.465816,-90.110232
"20824",61006,41.861762,-89.202281
"20825",61007,42.197755,-89.589505
"20826",61008,42.24429,-88.841131
"20827",61010,42.134637,-89.274303
"20828",61011,42.392526,-88.897904
"20829",61012,42.401445,-88.764558
"20830",61013,42.37833,-89.639362
"20831",61014,41.974687,-89.884447
"20832",61015,41.996752,-89.197077
"20833",61016,42.197299,-88.947728
"20834",61018,42.415264,-89.555222
"20835",61019,42.439512,-89.410047
"20836",61020,42.110183,-89.098207
"20837",61021,41.8274,-89.47925
"20838",61024,42.436415,-89.297114
"20839",61025,42.471378,-90.555965
"20840",61027,42.330909,-89.757279
"20841",61028,42.298465,-90.175881
"20842",61030,42.119648,-89.591624
"20843",61031,41.832071,-89.311588
"20844",61032,42.318865,-89.636947
"20845",61036,42.413727,-90.375462
"20846",61037,41.789331,-89.760294
"20847",61038,42.265818,-88.737964
"20848",61039,42.208868,-89.467558
"20849",61041,42.273156,-90.311245
"20850",61042,41.687626,-89.562791
"20851",61043,42.056438,-89.105241
"20852",61044,42.318788,-89.915091
"20853",61046,42.104436,-89.812795
"20854",61047,42.153147,-89.395901
"20855",61048,42.382634,-89.841177
"20856",61049,42.049626,-89.008914
"20857",61050,42.440288,-89.734143
"20858",61051,41.982781,-89.754875
"20859",61052,42.111372,-88.999555
"20860",61053,42.120819,-89.983297
"20861",61054,42.054974,-89.449449
"20862",61057,41.82926,-89.382044
"20863",61059,42.453164,-89.940174
"20864",61060,42.478161,-89.62191
"20865",61061,41.997917,-89.341656
"20866",61062,42.250675,-89.835758
"20867",61063,42.319493,-89.340658
"20868",61064,41.987852,-89.582338
"20869",61065,42.400588,-88.836952
"20870",61067,42.305046,-89.478928
"20871",61068,41.945817,-89.060013
"20872",61070,42.416818,-89.473074
"20873",61071,41.724694,-89.698885
"20874",61072,42.442353,-89.13849
"20875",61073,42.423725,-88.993802
"20876",61074,42.124371,-90.122436
"20877",61075,42.464451,-90.258916
"20878",61077,42.238138,-89.357813
"20879",61078,42.165921,-89.729005
"20880",61079,42.437394,-89.216136
"20881",61080,42.480913,-88.983829
"20882",61081,41.833205,-89.737983
"20883",61084,42.123586,-89.190074
"20884",61085,42.341809,-90.032187
"20885",61087,42.480214,-89.992629
"20886",61088,42.268114,-89.262689
"20887",61089,42.473424,-89.819325
"20888",61091,41.906863,-89.527713
"20889",61101,42.346079,-89.146087
"20890",61102,42.228769,-89.162524
"20891",61103,42.340195,-89.086635
"20892",61104,42.25172,-89.079945
"20893",61107,42.285464,-89.001649
"20894",61108,42.257371,-89.002129
"20895",61109,42.191304,-89.055756
"20896",61111,42.335503,-89.002745
"20897",61112,42.241981,-88.975184
"20898",61114,42.306605,-88.990894
"20899",61115,42.36407,-89.025606
"20900",61201,41.477559,-90.575628
"20901",61230,41.734087,-90.213132
"20902",61231,41.210699,-90.717768
"20903",61232,41.430739,-90.732435
"20904",61234,41.417963,-89.914339
"20905",61235,41.401291,-90.023568
"20906",61236,41.51596,-90.367897
"20907",61238,41.282275,-90.172422
"20908",61239,41.480783,-90.381875
"20909",61240,41.421147,-90.428612
"20910",61241,41.48859,-90.32107
"20911",61242,41.708009,-90.285148
"20912",61243,41.618771,-89.682944
"20913",61244,41.522559,-90.390822
"20914",61250,41.655926,-90.112419
"20915",61251,41.730596,-90.075701
"20916",61252,41.83691,-90.125373
"20917",61254,41.467229,-90.149632
"20918",61256,41.547863,-90.407744
"20919",61257,41.593358,-90.221845
"20920",61258,41.521826,-89.913983
"20921",61259,41.392567,-90.954365
"20922",61260,41.245928,-90.884393
"20923",61261,41.726842,-89.911219
"20924",61262,41.276069,-90.348286
"20925",61263,41.258847,-90.60473
"20926",61264,41.402799,-90.595864
"20927",61265,41.482333,-90.493407
"20928",61270,41.826598,-89.963451
"20929",61272,41.253608,-91.004598
"20930",61273,41.362901,-90.398881
"20931",61274,41.368573,-90.276974
"20932",61275,41.605575,-90.307048
"20933",61276,41.304077,-90.589916
"20934",61277,41.613582,-89.930578
"20935",61278,41.582027,-90.336731
"20936",61279,41.320528,-90.726796
"20937",61281,41.29978,-90.520144
"20938",61282,41.495579,-90.412976
"20939",61283,41.591859,-89.786563
"20940",61284,41.394212,-90.751797
"20941",61285,41.985776,-90.05832
"20942",61301,41.397423,-89.084264
"20943",61310,41.702419,-89.35451
"20944",61311,41.037777,-88.860038
"20945",61312,41.436355,-89.234905
"20946",61313,41.073694,-88.668671
"20947",61314,41.296481,-89.678495
"20948",61315,41.287804,-89.364517
"20949",61316,41.259082,-89.124987
"20950",61317,41.431454,-89.208916
"20951",61318,41.711285,-89.078271
"20952",61319,41.018443,-88.742283
"20953",61320,41.354676,-89.170458
"20954",61321,40.969276,-88.973147
"20955",61322,41.314131,-89.31759
"20956",61323,41.433059,-89.396789
"20957",61324,41.769914,-89.413892
"20958",61325,41.234953,-88.809633
"20959",61326,41.246249,-89.229711
"20960",61327,41.226004,-89.311896
"20961",61328,41.499544,-89.459257
"20962",61329,41.375034,-89.180739
"20963",61330,41.535272,-89.266957
"20964",61331,41.747703,-89.277542
"20965",61332,41.188769,-88.988778
"20966",61333,40.98931,-88.888082
"20967",61334,41.145113,-89.098452
"20968",61335,41.165748,-89.21835
"20969",61336,41.112613,-89.23192
"20970",61337,41.436412,-89.328429
"20971",61338,41.458737,-89.676107
"20972",61340,41.26125,-89.250161
"20973",61341,41.352165,-88.693197
"20974",61342,41.543677,-89.084088
"20975",61344,41.411154,-89.839694
"20976",61345,41.280245,-89.794395
"20977",61346,41.51119,-89.718402
"20978",61348,41.285723,-89.035197
"20979",61349,41.544823,-89.442299
"20980",61350,41.372095,-88.865127
"20981",61353,41.704316,-88.991053
"20982",61354,41.327928,-89.143248
"20983",61356,41.394922,-89.43364
"20984",61358,40.978724,-89.044023
"20985",61359,41.362452,-89.271459
"20986",61360,41.328215,-88.600511
"20987",61361,41.413062,-89.756146
"20988",61362,41.358708,-89.23322
"20989",61363,41.254247,-89.182485
"20990",61364,41.127938,-88.841173
"20991",61367,41.621412,-89.259488
"20992",61368,41.262136,-89.517537
"20993",61369,40.984081,-89.155065
"20994",61370,41.199778,-89.038477
"20995",61372,41.4649,-89.078018
"20996",61373,41.407228,-88.995936
"20997",61374,41.547712,-89.358723
"20998",61375,41.035173,-89.243431
"20999",61376,41.545343,-89.613249
"21000",61377,41.061382,-89.034038
"21001",61378,41.722671,-89.155402
"21002",61379,41.390797,-89.606975
"21003",61401,40.944205,-90.385824
"21004",61410,40.796475,-90.396007
"21005",61411,40.400982,-90.502128
"21006",61412,41.078398,-90.579715
"21007",61413,41.186577,-90.3704
"21008",61414,41.124671,-90.155756
"21009",61415,40.65631,-90.43127
"21010",61416,40.499397,-90.562897
"21011",61417,40.774175,-90.538331
"21012",61418,40.850174,-90.862586
"21013",61419,41.199761,-90.117561
"21014",61420,40.547734,-90.866967
"21015",61421,41.187539,-89.647935
"21016",61422,40.551362,-90.532761
"21017",61423,40.886284,-90.501207
"21018",61424,41.076767,-89.634994
"21019",61425,40.759246,-91.040136
"21020",61426,41.119997,-89.70698
"21021",61427,40.50835,-90.185246
"21022",61428,40.943393,-90.107123
"21023",61430,40.939105,-90.310833
"21024",61431,40.608009,-90.276497
"21025",61432,40.648385,-90.153167
"21026",61433,40.554375,-90.168989
"21027",61434,41.175331,-90.039494
"21028",61435,40.975148,-90.544946
"21029",61436,40.860149,-90.223178
"21030",61437,40.846982,-90.992113
"21031",61438,40.582743,-90.651654
"21032",61439,41.028467,-90.357031
"21033",61440,40.305582,-90.598626
"21034",61441,40.338564,-90.277187
"21035",61442,41.108865,-90.921684
"21036",61443,41.26369,-89.944924
"21037",61447,40.866806,-90.754347
"21038",61448,40.933591,-90.24681
"21039",61449,41.095042,-89.975133
"21040",61450,40.578637,-90.979104
"21041",61451,40.938697,-89.939478
"21042",61452,40.23619,-90.660627
"21043",61453,41.012201,-90.764139
"21044",61454,40.68193,-91.039891
"21045",61455,40.440468,-90.638016
"21046",61458,40.782237,-90.183157
"21047",61459,40.510245,-90.419564
"21048",61460,40.71666,-90.829175
"21049",61462,40.923388,-90.64456
"21050",61465,41.210673,-90.479667
"21051",61466,41.110013,-90.479663
"21052",61467,41.076366,-90.240807
"21053",61468,41.257745,-90.38778
"21054",61469,40.955988,-90.908236
"21055",61470,40.603863,-90.50484
"21056",61471,40.69748,-90.83484
"21057",61472,41.102145,-90.382871
"21058",61473,40.707687,-90.640428
"21059",61474,40.736456,-90.380402
"21060",61475,40.597924,-90.753451
"21061",61476,41.099146,-90.83394
"21062",61477,40.495994,-90.310552
"21063",61478,40.757855,-90.760646
"21064",61479,41.00479,-89.644768
"21065",61480,40.727413,-90.913348
"21066",61482,40.389845,-90.403943
"21067",61483,41.08483,-89.881372
"21068",61484,40.29971,-90.43526
"21069",61485,41.021345,-90.102918
"21070",61486,41.194794,-90.576436
"21071",61488,41.032243,-90.318355
"21072",61489,40.930845,-90.03311
"21073",61490,41.185531,-90.258712
"21074",61491,41.054464,-89.730734
"21075",61501,40.228366,-90.311915
"21076",61516,40.858083,-89.135201
"21077",61517,40.828373,-89.844846
"21078",61519,40.46007,-90.088956
"21079",61520,40.539026,-90.023221
"21080",61523,40.911951,-89.537757
"21081",61524,40.491321,-90.034735
"21082",61525,40.848482,-89.669081
"21083",61526,40.922901,-89.619957
"21084",61528,40.77897,-89.722981
"21085",61529,40.782018,-89.937608
"21086",61530,40.715739,-89.264213
"21087",61531,40.682505,-90.036794
"21088",61532,40.339487,-89.818789
"21089",61533,40.586374,-89.842499
"21090",61534,40.414441,-89.666079
"21091",61535,40.578864,-89.516514
"21092",61536,40.689425,-89.793781
"21093",61537,41.119166,-89.471442
"21094",61539,40.556403,-89.762073
"21095",61540,41.0146,-89.366597
"21096",61541,40.980378,-89.234952
"21097",61542,40.389729,-90.130236
"21098",61543,40.417859,-89.977542
"21099",61544,40.693648,-90.235793
"21100",61545,40.870711,-89.353492
"21101",61546,40.448337,-89.809588
"21102",61547,40.57377,-89.790524
"21103",61548,40.814049,-89.420028
"21104",61550,40.610249,-89.441854
"21105",61552,40.817659,-89.565722
"21106",61553,40.625932,-90.032265
"21107",61554,40.539343,-89.61832
"21108",61559,40.919018,-89.779203
"21109",61560,41.187262,-89.41979
"21110",61561,40.802862,-89.200878
"21111",61562,40.880395,-89.501542
"21112",61563,40.492024,-90.054216
"21113",61564,40.493466,-89.653494
"21114",61565,41.038714,-89.505036
"21115",61567,40.358139,-89.896566
"21116",61568,40.51056,-89.481508
"21117",61569,40.683232,-89.900619
"21118",61570,40.92108,-89.325857
"21119",61571,40.704146,-89.417889
"21120",61572,40.80327,-90.044574
"21121",61602,40.674562,-89.608597
"21122",61603,40.712882,-89.576722
"21123",61604,40.705715,-89.653644
"21124",61605,40.676585,-89.633278
"21125",61606,40.699812,-89.61149
"21126",61607,40.627135,-89.685132
"21127",61610,40.642116,-89.59956
"21128",61611,40.713327,-89.535743
"21129",61614,40.759136,-89.604123
"21130",61615,40.710357,-89.647643
"21131",61616,40.746726,-89.571641
"21132",61625,40.697615,-89.612701
"21133",61701,40.475855,-88.99267
"21134",61704,40.471127,-88.944538
"21135",61705,40.524455,-88.920604
"21136",61720,40.55467,-88.514468
"21137",61721,40.350757,-89.323483
"21138",61722,40.418661,-88.63237
"21139",61723,40.264664,-89.276542
"21140",61724,40.328952,-88.532848
"21141",61725,40.61056,-89.119118
"21142",61726,40.738395,-88.692315
"21143",61727,40.141317,-88.961772
"21144",61728,40.571735,-88.627336
"21145",61729,40.628659,-89.221294
"21146",61730,40.532486,-88.729413
"21147",61731,40.61395,-88.485521
"21148",61732,40.529638,-89.208063
"21149",61733,40.618858,-89.336899
"21150",61734,40.37318,-89.525588
"21151",61735,40.200639,-88.814798
"21152",61736,40.402284,-88.840374
"21153",61737,40.464516,-88.745295
"21154",61738,40.74496,-89.02998
"21155",61739,40.733061,-88.520553
"21156",61740,40.88463,-88.858682
"21157",61741,40.757537,-88.406297
"21158",61742,40.635281,-89.268465
"21159",61743,40.875664,-88.781679
"21160",61744,40.739971,-88.887112
"21161",61745,40.324739,-88.971197
"21162",61747,40.416123,-89.435255
"21163",61748,40.622347,-88.996766
"21164",61749,40.092849,-89.116222
"21165",61750,40.123545,-88.85965
"21166",61751,40.214556,-89.299252
"21167",61752,40.33959,-88.754232
"21168",61753,40.629726,-88.787987
"21169",61754,40.333755,-89.181944
"21170",61755,40.528022,-89.337173
"21171",61756,40.03124,-88.973456
"21172",61759,40.437314,-89.336061
"21173",61760,40.879243,-89.021795
"21174",61761,40.529016,-88.958935
"21175",61764,40.882016,-88.628127
"21176",61769,40.885492,-88.399452
"21177",61770,40.442966,-88.525267
"21178",61771,40.702016,-89.131374
"21179",61772,40.381256,-89.065969
"21180",61773,40.565619,-88.383025
"21181",61774,40.430678,-89.203945
"21182",61775,40.653696,-88.375962
"21183",61776,40.566647,-88.874226
"21184",61777,40.244063,-88.945663
"21185",61778,40.232882,-89.091176
"21186",61801,40.108966,-88.211024
"21187",61802,40.131499,-88.15677
"21188",61810,39.916122,-87.914791
"21189",61811,40.292742,-87.622848
"21190",61812,40.225482,-87.942103
"21191",61813,39.910756,-88.565713
"21192",61814,40.230607,-87.572471
"21193",61815,40.11074,-88.376575
"21194",61816,39.922809,-88.001216
"21195",61817,40.035275,-87.716283
"21196",61818,39.886702,-88.716473
"21197",61820,40.10789,-88.244266
"21198",61821,40.109646,-88.274903
"21199",61822,40.138975,-88.306178
"21200",61830,40.033078,-88.716508
"21201",61831,40.22509,-87.79207
"21202",61832,40.136234,-87.636466
"21203",61833,40.099747,-87.64422
"21204",61834,40.152546,-87.673298
"21205",61839,40.137717,-88.629166
"21206",61840,40.298873,-88.300263
"21207",61841,40.020594,-87.816871
"21208",61842,40.238774,-88.66522
"21209",61843,40.317241,-88.373903
"21210",61844,40.142967,-87.869207
"21211",61845,40.373621,-88.396814
"21212",61846,39.977252,-87.607538
"21213",61847,40.319293,-88.011259
"21214",61848,40.30806,-87.702771
"21215",61849,40.014226,-87.96737
"21216",61850,39.931008,-87.738581
"21217",61851,39.96082,-88.434724
"21218",61852,39.903152,-88.075799
"21219",61853,40.215059,-88.421175
"21220",61854,40.199872,-88.529328
"21221",61855,39.922139,-88.660929
"21222",61856,40.026762,-88.580118
"21223",61857,40.116574,-87.842221
"21224",61858,40.134258,-87.761877
"21225",61859,40.150428,-87.962905
"21226",61862,40.306027,-87.958606
"21227",61863,39.905255,-88.278472
"21228",61864,39.975064,-88.152723
"21229",61865,40.304925,-87.802464
"21230",61866,40.312587,-88.154549
"21231",61870,39.897549,-87.618389
"21232",61871,40.190225,-87.96804
"21233",61872,39.945376,-88.37811
"21234",61873,40.133896,-88.039122
"21235",61874,40.047574,-88.256784
"21236",61875,40.103485,-88.41642
"21237",61876,39.901327,-87.836174
"21238",61877,39.989192,-88.081601
"21239",61878,40.242651,-88.145453
"21240",61880,39.973795,-88.248906
"21241",61882,40.10623,-88.754729
"21242",61883,40.037393,-87.641523
"21243",61884,40.08916,-88.477814
"21244",61910,39.67719,-88.297918
"21245",61911,39.700925,-88.469319
"21246",61912,39.522387,-88.04082
"21247",61913,39.827557,-88.466093
"21248",61914,39.630343,-88.762449
"21249",61917,39.7142,-87.897725
"21250",61919,39.784439,-88.13777
"21251",61920,39.511978,-88.154183
"21252",61924,39.786183,-87.663252
"21253",61925,39.719105,-88.840528
"21254",61928,39.451175,-88.501271
"21255",61929,39.824789,-88.625797
"21256",61930,39.680889,-88.130477
"21257",61931,39.586339,-88.349775
"21258",61932,39.803595,-87.879047
"21259",61933,39.546695,-87.926758
"21260",61936,39.801351,-88.730259
"21261",61937,39.741355,-88.654821
"21262",61938,39.484141,-88.374771
"21263",61940,39.807701,-87.818525
"21264",61941,39.804067,-88.07294
"21265",61942,39.813836,-87.996741
"21266",61943,39.673103,-88.03085
"21267",61944,39.600845,-87.700643
"21268",61949,39.633642,-87.873648
"21269",61951,39.59582,-88.590366
"21270",61953,39.80331,-88.291252
"21271",61955,39.582172,-87.591665
"21272",61956,39.85819,-88.135009
"21273",61957,39.441804,-88.611557
"21274",62001,38.881444,-89.744999
"21275",62002,38.938538,-90.125303
"21276",62006,39.053054,-90.669715
"21277",62009,39.091549,-89.798118
"21278",62010,38.921238,-90.045216
"21279",62011,39.126511,-89.216001
"21280",62012,39.044749,-90.1482
"21281",62013,38.956413,-90.573646
"21282",62014,39.043376,-89.951132
"21283",62015,39.221451,-89.544038
"21284",62016,39.295025,-90.431767
"21285",62017,39.065099,-89.368619
"21286",62018,38.907688,-90.081632
"21287",62019,39.018669,-89.441465
"21288",62021,38.983665,-89.976556
"21289",62022,39.003162,-90.326185
"21290",62023,39.112293,-89.787059
"21291",62024,38.839218,-90.107348
"21292",62025,38.831371,-89.932855
"21293",62027,39.249602,-90.562735
"21294",62028,38.95823,-90.354956
"21295",62030,39.154621,-90.164239
"21296",62031,39.111496,-90.53693
"21297",62032,39.115664,-89.28852
"21298",62033,39.136563,-89.839916
"21299",62034,38.754873,-89.972216
"21300",62035,38.962875,-90.242457
"21301",62036,38.918311,-90.589735
"21302",62037,39.010943,-90.465066
"21303",62040,38.725838,-90.111791
"21304",62044,39.363052,-90.22155
"21305",62045,39.264194,-90.690137
"21306",62046,38.889834,-89.846171
"21307",62047,39.123135,-90.626568
"21308",62048,38.801357,-90.091714
"21309",62049,39.131717,-89.481382
"21310",62050,39.440017,-90.54472
"21311",62051,39.20165,-89.403275
"21312",62052,39.110571,-90.321217
"21313",62053,39.319254,-90.66542
"21314",62054,39.204343,-90.339427
"21315",62056,39.179457,-89.67197
"21316",62058,38.971118,-89.769571
"21317",62059,38.656488,-90.165046
"21318",62060,38.681805,-90.142416
"21319",62061,38.789567,-89.779093
"21320",62062,38.725931,-89.961315
"21321",62063,39.198422,-90.149764
"21322",62065,39.22609,-90.632707
"21323",62067,38.929024,-89.983292
"21324",62069,39.089106,-89.739298
"21325",62070,39.296898,-90.732493
"21326",62074,38.955,-89.689742
"21327",62075,39.302262,-89.296245
"21328",62076,39.343372,-89.219136
"21329",62077,39.031324,-89.522325
"21330",62078,39.47863,-90.486079
"21331",62079,39.11053,-90.143853
"21332",62080,39.137908,-89.10422
"21333",62081,39.264927,-90.225
"21334",62082,39.489989,-90.317508
"21335",62083,39.354451,-89.201432
"21336",62084,38.838368,-90.063668
"21337",62085,39.0819,-89.804504
"21338",62086,38.980771,-89.579837
"21339",62087,38.817014,-90.065488
"21340",62088,39.01243,-89.799816
"21341",62089,39.129585,-89.495141
"21342",62090,38.670388,-90.169633
"21343",62091,39.056246,-89.610567
"21344",62092,39.418572,-90.431226
"21345",62093,39.066361,-89.853922
"21346",62094,39.245549,-89.34987
"21347",62095,38.861343,-90.069002
"21348",62097,38.936656,-89.852627
"21349",62098,39.386098,-90.304622
"21350",62201,38.644323,-90.140058
"21351",62203,38.600388,-90.077596
"21352",62204,38.633745,-90.090166
"21353",62205,38.609757,-90.122803
"21354",62206,38.572481,-90.166437
"21355",62207,38.582466,-90.123247
"21356",62208,38.595342,-90.004734
"21357",62214,38.376365,-89.603686
"21358",62215,38.508296,-89.608858
"21359",62216,38.618617,-89.601788
"21360",62217,38.175221,-89.852833
"21361",62218,38.522194,-89.473978
"21362",62219,38.605786,-89.431899
"21363",62220,38.478277,-89.998032
"21364",62221,38.512146,-89.905388
"21365",62223,38.535923,-90.059477
"21366",62225,38.542974,-89.852127
"21367",62226,38.535162,-89.999556
"21368",62230,38.635005,-89.530995
"21369",62231,38.612258,-89.319337
"21370",62232,38.63248,-90.00239
"21371",62233,37.942252,-89.788551
"21372",62234,38.683215,-89.982058
"21373",62236,38.436589,-90.216459
"21374",62237,38.186721,-89.56847
"21375",62238,38.034013,-89.542673
"21376",62239,38.535176,-90.161471
"21377",62240,38.501857,-90.176557
"21378",62241,38.011185,-89.893884
"21379",62242,38.112957,-89.948834
"21380",62243,38.419053,-89.8894
"21381",62244,38.195693,-90.198775
"21382",62245,38.545339,-89.562816
"21383",62246,38.890366,-89.427577
"21384",62248,38.30306,-89.9964
"21385",62249,38.755322,-89.667366
"21386",62250,38.540795,-89.26611
"21387",62253,38.777731,-89.300082
"21388",62254,38.609368,-89.822871
"21389",62255,38.313204,-89.783121
"21390",62257,38.284874,-89.728709
"21391",62258,38.460897,-89.782081
"21392",62260,38.460653,-90.1007
"21393",62261,37.998023,-90.001708
"21394",62262,38.939792,-89.29323
"21395",62263,38.326439,-89.410588
"21396",62264,38.315762,-89.900151
"21397",62265,38.499764,-89.673407
"21398",62266,38.486685,-89.677069
"21399",62268,38.276295,-89.539572
"21400",62269,38.600006,-89.915402
"21401",62271,38.450121,-89.51914
"21402",62272,37.991857,-89.596983
"21403",62273,38.786846,-89.583781
"21404",62274,38.10003,-89.413973
"21405",62275,38.809868,-89.551148
"21406",62277,38.096972,-90.112198
"21407",62278,38.207527,-89.992598
"21408",62279,38.150897,-90.135745
"21409",62280,37.846636,-89.647988
"21410",62281,38.706879,-89.779353
"21411",62282,38.363067,-89.718104
"21412",62284,38.881265,-89.313988
"21413",62285,38.392279,-90.008393
"21414",62286,38.11859,-89.715824
"21415",62288,37.988592,-89.687262
"21416",62289,38.596906,-89.751472
"21417",62292,38.211462,-89.677286
"21418",62293,38.619458,-89.697257
"21419",62294,38.70256,-89.867485
"21420",62295,38.283878,-90.323662
"21421",62297,38.052121,-89.806332
"21422",62298,38.310793,-90.159394
"21423",62301,39.931138,-91.385695
"21424",62305,39.928192,-91.343933
"21425",62311,40.209847,-90.930892
"21426",62312,39.70729,-91.024194
"21427",62313,40.317726,-91.228289
"21428",62314,39.767988,-90.891698
"21429",62316,40.235474,-91.053025
"21430",62319,40.152482,-90.731284
"21431",62320,40.030414,-91.082928
"21432",62321,40.409716,-91.095432
"21433",62323,39.797568,-90.687395
"21434",62324,39.998277,-90.966328
"21435",62325,40.045624,-91.162046
"21436",62326,40.416736,-90.809095
"21437",62330,40.571437,-91.125784
"21438",62334,40.388846,-91.233644
"21439",62336,40.468065,-91.171385
"21440",62338,39.987974,-91.238047
"21441",62339,40.128504,-91.0381
"21442",62340,39.73477,-90.728245
"21443",62341,40.426611,-91.295738
"21444",62343,39.696603,-91.245013
"21445",62344,40.168894,-90.831101
"21446",62345,39.704319,-91.127325
"21447",62346,40.150624,-90.951257
"21448",62347,39.870093,-91.088955
"21449",62348,40.187555,-91.367327
"21450",62349,40.170546,-91.191859
"21451",62351,40.113608,-91.268867
"21452",62352,39.564547,-90.650116
"21453",62353,39.967967,-90.756345
"21454",62354,40.528412,-91.345937
"21455",62355,39.412245,-90.778624
"21456",62356,39.58968,-91.076672
"21457",62357,39.68582,-90.867067
"21458",62358,40.587585,-91.25347
"21459",62359,40.033138,-91.201056
"21460",62360,39.816263,-91.263432
"21461",62361,39.480283,-90.645467
"21462",62362,39.782328,-90.747127
"21463",62363,39.590496,-90.769665
"21464",62365,39.796408,-91.165114
"21465",62366,39.472086,-90.901821
"21466",62367,40.299312,-90.874264
"21467",62370,39.517293,-91.007228
"21468",62373,40.241879,-91.339323
"21469",62374,40.408922,-90.912041
"21470",62375,40.006342,-90.86852
"21471",62376,40.120548,-91.434891
"21472",62378,39.905859,-90.634784
"21473",62379,40.283497,-91.403355
"21474",62380,40.23823,-91.190901
"21475",62401,39.118715,-88.562384
"21476",62410,38.5388,-87.733213
"21477",62411,39.071264,-88.733651
"21478",62413,39.138821,-87.837837
"21479",62414,39.174413,-88.826356
"21480",62417,38.70724,-87.766552
"21481",62418,39.022272,-88.973758
"21482",62419,38.610736,-87.989672
"21483",62420,39.287033,-87.998545
"21484",62421,38.753555,-87.943529
"21485",62422,39.238805,-88.883232
"21486",62423,39.462687,-87.57989
"21487",62424,38.991159,-88.420192
"21488",62425,38.830094,-88.092198
"21489",62426,38.892322,-88.664029
"21490",62427,38.873127,-87.649864
"21491",62428,39.262654,-88.136713
"21492",62431,39.22817,-88.988744
"21493",62432,39.135471,-88.139833
"21494",62433,39.106742,-87.715756
"21495",62434,38.842047,-88.321795
"21496",62436,39.179888,-88.252503
"21497",62438,39.321114,-88.869227
"21498",62439,38.744062,-87.639699
"21499",62440,39.395491,-88.267884
"21500",62441,39.397611,-87.697605
"21501",62442,39.303946,-87.853807
"21502",62443,38.954328,-88.627068
"21503",62444,39.276541,-88.739282
"21504",62445,39.169156,-88.321348
"21505",62446,38.502963,-88.213308
"21506",62447,39.314691,-88.44836
"21507",62448,38.968356,-88.179181
"21508",62449,39.006223,-87.914352
"21509",62450,38.713171,-88.089293
"21510",62451,38.971206,-87.611114
"21511",62452,38.590061,-88.014703
"21512",62454,38.999863,-87.756605
"21513",62458,39.02478,-88.851563
"21514",62459,38.930022,-88.027785
"21515",62460,38.601695,-87.727208
"21516",62461,39.194169,-88.684349
"21517",62462,39.236991,-88.460632
"21518",62463,39.276648,-88.605375
"21519",62465,39.34939,-88.640463
"21520",62466,38.728411,-87.852631
"21521",62467,39.131197,-88.435
"21522",62468,39.276946,-88.270309
"21523",62469,39.351236,-88.333827
"21524",62471,38.946204,-89.130138
"21525",62473,39.021525,-88.567876
"21526",62474,39.423611,-88.000675
"21527",62475,38.889631,-88.04651
"21528",62476,38.542112,-88.01656
"21529",62477,39.233553,-87.643438
"21530",62478,39.179972,-87.743616
"21531",62479,39.037041,-88.306897
"21532",62480,38.997392,-87.999575
"21533",62481,39.127234,-88.022015
